prompt,masked_entity,prompt_type,candidate_token,correct_or_wrong,layer,logit,final_logit,slope,curvature,stability,masked_drop
The author of Harry Potter is,Harry Potter,original,King,wrong,4,-1.34375,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,5,-0.5234375,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,6,0.59375,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,7,-0.265625,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,8,0.96484375,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,9,1.9921875,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,10,0.86328125,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,11,0.002685546875,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,12,-0.296875,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,13,0.04296875,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,14,0.20703125,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,15,-0.04833984375,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,16,-0.59765625,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,17,-0.27734375,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,18,-0.4296875,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,19,0.203125,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,20,0.1162109375,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,21,0.01055908203125,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,22,-0.1875,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,23,-0.259765625,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,24,0.55859375,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,25,0.8515625,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,26,0.953125,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,27,1.953125,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of Harry Potter is,Harry Potter,original,King,wrong,28,7.8125,7.8125,0.07709825637892545,0.010147812714324056,1.2448627276403046,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,0,-0.0098876953125,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,1,0.4921875,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,2,-0.609375,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,3,-1.953125,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,4,-2.421875,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,5,-0.275390625,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,6,1.390625,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,7,0.470703125,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,8,1.8671875,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,9,1.1875,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,10,0.1845703125,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,11,-0.447265625,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,12,-1.3515625,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,13,-0.10302734375,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,14,0.2470703125,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,15,0.5390625,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,16,-0.7578125,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,17,0.208984375,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,18,0.65625,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,19,0.4453125,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,20,0.283203125,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,21,0.287109375,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,22,0.3671875,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,23,-0.03125,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,24,0.1044921875,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,25,0.4609375,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,26,1.15625,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,27,1.890625,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The author of [MASK] is,Harry Potter,masked,King,wrong,28,8.5,8.5,0.09631467922567728,0.009578921240614567,1.5052304008803845,-0.6875
The chemical symbol for gold is,gold,original,Au,correct,0,-0.09814453125,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,1,-0.498046875,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,2,-0.80078125,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,3,-1.03125,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,4,-0.78125,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,5,0.07470703125,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,6,0.248046875,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,7,-0.609375,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,8,-1.453125,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,9,-3.03125,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,10,-4.3125,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,11,-5.15625,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,12,-5.40625,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,13,-4.71875,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,14,-4.875,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,15,-1.96875,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,16,-0.03369140625,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,17,0.3203125,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,18,3.859375,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,19,6.1875,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,20,10.375,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,21,11.25,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,22,12.1875,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,23,13.5625,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,24,14.125,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,25,13.25,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,26,15.5625,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,27,18.125,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for gold is,gold,original,Au,correct,28,20.375,20.375,0.7442539158713051,0.06447676013333814,1.4928521449035697,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,0,-0.09814453125,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,1,-0.333984375,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,2,-0.412109375,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,3,-1.03125,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,4,-1.9453125,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,5,-1.390625,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,6,-1.4921875,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,7,-0.4375,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,8,-1.796875,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,9,-3.15625,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,10,-4.21875,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,11,-4.875,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,12,-5.15625,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,13,-5.125,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,14,-5.0625,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,15,-2.734375,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,16,-0.8828125,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,17,-1.203125,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,18,0.47265625,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,19,0.71875,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,20,1.484375,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,21,3.71875,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,22,4.59375,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,23,6.9375,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,24,8.1875,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,25,6.96875,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,26,8.5,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,27,8.3125,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for [MASK] is,gold,masked,Au,correct,28,14.125,14.125,0.4139494496613298,0.04950788402181876,1.5082571363949573,6.25
The chemical symbol for gold is,gold,original,Ag,wrong,0,0.00140380859375,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,1,-0.7421875,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,2,-1.7421875,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,3,-2.265625,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,4,-1.4609375,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,5,-0.357421875,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,6,-0.3671875,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,7,-0.5859375,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,8,-0.427734375,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,9,0.296875,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,10,-1.3046875,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,11,-2.46875,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,12,-1.9140625,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,13,-2.734375,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,14,-3.703125,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,15,-2.109375,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,16,-0.1708984375,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,17,-1.53125,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,18,0.47265625,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,19,1.7734375,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,20,4.3125,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,21,4.78125,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,22,4.21875,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,23,3.8125,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,24,2.921875,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,25,4.46875,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,26,4.125,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,27,5.78125,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for gold is,gold,original,Ag,wrong,28,9.8125,9.8125,0.28183106671413166,0.024625758160591232,1.3362242393078103,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,0,0.00140380859375,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,1,-1.1171875,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,2,-2.171875,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,3,-2.53125,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,4,-1.9140625,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,5,-1.4140625,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,6,-2.515625,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,7,-0.9140625,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,8,-1.2421875,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,9,1.1953125,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,10,-1.015625,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,11,-3.6875,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,12,-3.09375,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,13,-3.09375,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,14,-3.390625,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,15,-1.9921875,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,16,0.019287109375,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,17,-0.29296875,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,18,0.353515625,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,19,0.52734375,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,20,0.84375,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,21,2.421875,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,22,2.734375,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,23,4.8125,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,24,5.25,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,25,5.46875,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,26,7.15625,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,27,9.375,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for [MASK] is,gold,masked,Ag,wrong,28,12.8125,12.8125,0.3649685263046488,0.03585106709760457,1.375003853304604,-3.0
The chemical symbol for gold is,gold,original,Fe,wrong,0,-0.01336669921875,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,1,0.578125,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,2,-2.28125,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,3,-1.2734375,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,4,0.5703125,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,5,-0.52734375,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,6,-0.94140625,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,7,-0.5859375,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,8,-2.625,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,9,-2.8125,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,10,-1.53125,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,11,-2.03125,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,12,-2.359375,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,13,-0.5546875,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,14,-0.318359375,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,15,-0.69140625,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,16,-1.421875,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,17,0.28515625,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,18,0.083984375,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,19,-0.5078125,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,20,0.8828125,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,21,3.421875,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,22,1.578125,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,23,2.640625,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,24,3.125,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,25,2.34375,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,26,2.25,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,27,3.625,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
The chemical symbol for gold is,gold,original,Fe,wrong,28,8.375,8.375,0.1976349027286021,0.020691594736201035,1.5074676616249105,-4.875
