prompt,masked_entity,prompt_type,candidate_token,correct_or_wrong,layer,logit,final_logit,slope,curvature,stability,masked_drop
The largest ocean on Earth is,ocean,original,Indian,wrong,0,-0.023681640625,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,1,0.028564453125,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,2,-0.87890625,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,3,-0.53125,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,4,-2.03125,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,5,-1.0625,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,6,-2.34375,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,7,-1.640625,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,8,-1.859375,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,9,-0.5390625,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,10,0.34765625,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,11,1.5859375,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,12,2.296875,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,13,1.09375,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,14,1.8203125,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,15,1.953125,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,16,2.125,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,17,2.390625,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,18,2.578125,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,19,2.703125,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,20,2.265625,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,21,2.890625,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,22,1.6875,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,23,1.8515625,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,24,3.9375,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,25,3.203125,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,26,2.625,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,27,2.671875,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest ocean on Earth is,ocean,original,Indian,wrong,28,9.75,9.75,0.22513048895474128,0.0058321685174058035,1.5469229549348094,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,0,-0.023681640625,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,1,-0.3203125,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,2,-0.99609375,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,3,-0.96875,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,4,-2.734375,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,5,-1.828125,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,6,-1.953125,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,7,-1.140625,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,8,-0.69140625,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,9,-1.6484375,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,10,-0.90625,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,11,-0.16796875,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,12,0.88671875,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,13,-0.71484375,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,14,0.439453125,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,15,0.67578125,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,16,1.0625,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,17,0.1748046875,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,18,0.171875,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,19,0.54296875,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,20,0.3125,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,21,-1.0859375,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,22,-2.109375,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,23,-2.015625,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,24,-2.0,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,25,-1.734375,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,26,-1.7265625,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,27,-1.4140625,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest [MASK] on Earth is,ocean,masked,Indian,wrong,28,6.28125,6.28125,0.04222430149322655,0.0009656954251968666,1.631673227744055,3.46875
The largest ocean on Earth is,ocean,original,Arctic,wrong,0,-0.11376953125,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,1,-0.451171875,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,2,0.84375,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,3,-0.40234375,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,4,-0.9140625,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,5,1.7890625,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,6,1.2265625,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,7,2.015625,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,8,2.984375,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,9,1.2578125,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,10,0.80078125,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,11,1.171875,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,12,1.5078125,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,13,3.171875,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,14,1.25,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,15,0.921875,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,16,1.390625,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,17,0.16796875,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,18,1.390625,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,19,2.171875,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,20,3.0,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,21,3.921875,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,22,3.875,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,23,4.15625,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,24,4.28125,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,25,3.828125,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,26,2.5,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,27,1.8359375,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest ocean on Earth is,ocean,original,Arctic,wrong,28,9.875,9.875,0.17009938808497535,0.006013203810561115,1.809955056776268,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,0,-0.11376953125,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,1,-0.60546875,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,2,1.703125,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,3,-0.361328125,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,4,-0.45703125,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,5,0.96484375,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,6,-0.2412109375,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,7,-0.1259765625,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,8,0.546875,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,9,-1.578125,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,10,-1.203125,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,11,-1.65625,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,12,-1.390625,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,13,-0.498046875,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,14,-1.1328125,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,15,-1.03125,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,16,0.8203125,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,17,-0.353515625,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,18,-1.3046875,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,19,-0.6953125,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,20,0.484375,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,21,0.470703125,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,22,0.29296875,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,23,0.90625,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,24,0.447265625,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,25,0.43359375,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,26,0.035400390625,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,27,-0.79296875,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The largest [MASK] on Earth is,ocean,masked,Arctic,wrong,28,8.25,8.25,0.06491735298645315,0.013944189841942982,1.9652446927124378,1.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,0,-0.197265625,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,1,-1.1875,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,2,0.33984375,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,3,-0.77734375,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,4,-0.2470703125,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,5,0.287109375,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,6,2.46875,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,7,3.359375,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,8,2.765625,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,9,5.25,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,10,4.09375,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,11,2.875,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,12,2.234375,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,13,3.34375,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,14,4.46875,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,15,1.8515625,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,16,3.390625,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,17,2.9375,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,18,3.453125,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,19,2.03125,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,20,5.5625,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,21,6.03125,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,22,7.125,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,23,7.1875,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,24,7.53125,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,25,6.3125,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,26,5.28125,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,27,2.578125,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of Harry Potter is,Harry Potter,original,Rowling,correct,28,10.8125,10.8125,0.2637180572660098,-0.001730490061708779,2.0872493468478166,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,0,-0.197265625,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,1,-0.369140625,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,2,1.953125,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,3,0.87890625,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,4,-1.2421875,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,5,-0.056884765625,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,6,0.515625,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,7,-2.71875,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,8,-2.5625,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,9,-0.52734375,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,10,0.546875,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,11,0.2177734375,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,12,-0.49609375,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,13,2.0625,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,14,2.203125,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,15,1.046875,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,16,1.75,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,17,1.109375,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,18,1.1796875,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,19,0.1845703125,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,20,0.828125,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,21,0.169921875,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,22,0.251953125,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,23,0.55859375,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,24,-0.06982421875,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,25,0.021484375,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,26,-0.53125,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,27,-3.328125,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of [MASK] is,Harry Potter,masked,Rowling,correct,28,5.1875,5.1875,0.03233299819119458,-0.0010802393939419027,2.0699403041203417,5.625
The author of Harry Potter is,Harry Potter,original,Tolkien,wrong,0,-0.17578125,5.84375,0.1393713439039409,-0.01079458740531807,1.888471991450403,-0.25
The author of Harry Potter is,Harry Potter,original,Tolkien,wrong,1,-0.953125,5.84375,0.1393713439039409,-0.01079458740531807,1.888471991450403,-0.25
The author of Harry Potter is,Harry Potter,original,Tolkien,wrong,2,0.2216796875,5.84375,0.1393713439039409,-0.01079458740531807,1.888471991450403,-0.25
The author of Harry Potter is,Harry Potter,original,Tolkien,wrong,3,-0.0859375,5.84375,0.1393713439039409,-0.01079458740531807,1.888471991450403,-0.25
The author of Harry Potter is,Harry Potter,original,Tolkien,wrong,4,0.92578125,5.84375,0.1393713439039409,-0.01079458740531807,1.888471991450403,-0.25
The author of Harry Potter is,Harry Potter,original,Tolkien,wrong,5,-0.435546875,5.84375,0.1393713439039409,-0.01079458740531807,1.888471991450403,-0.25
The author of Harry Potter is,Harry Potter,original,Tolkien,wrong,6,0.76953125,5.84375,0.1393713439039409,-0.01079458740531807,1.888471991450403,-0.25
The author of Harry Potter is,Harry Potter,original,Tolkien,wrong,7,3.078125,5.84375,0.1393713439039409,-0.01079458740531807,1.888471991450403,-0.25
The author of Harry Potter is,Harry Potter,original,Tolkien,wrong,8,3.734375,5.84375,0.1393713439039409,-0.01079458740531807,1.888471991450403,-0.25
The author of Harry Potter is,Harry Potter,original,Tolkien,wrong,9,4.1875,5.84375,0.1393713439039409,-0.01079458740531807,1.888471991450403,-0.25
The author of Harry Potter is,Harry Potter,original,Tolkien,wrong,10,2.34375,5.84375,0.1393713439039409,-0.01079458740531807,1.888471991450403,-0.25
The author of Harry Potter is,Harry Potter,original,Tolkien,wrong,11,0.8515625,5.84375,0.1393713439039409,-0.01079458740531807,1.888471991450403,-0.25
The author of Harry Potter is,Harry Potter,original,Tolkien,wrong,12,1.53125,5.84375,0.1393713439039409,-0.01079458740531807,1.888471991450403,-0.25
The author of Harry Potter is,Harry Potter,original,Tolkien,wrong,13,2.96875,5.84375,0.1393713439039409,-0.01079458740531807,1.888471991450403,-0.25
The author of Harry Potter is,Harry Potter,original,Tolkien,wrong,14,2.234375,5.84375,0.1393713439039409,-0.01079458740531807,1.888471991450403,-0.25
The author of Harry Potter is,Harry Potter,original,Tolkien,wrong,15,3.125,5.84375,0.1393713439039409,-0.01079458740531807,1.888471991450403,-0.25
The author of Harry Potter is,Harry Potter,original,Tolkien,wrong,16,2.796875,5.84375,0.1393713439039409,-0.01079458740531807,1.888471991450403,-0.25
The author of Harry Potter is,Harry Potter,original,Tolkien,wrong,17,3.25,5.84375,0.1393713439039409,-0.01079458740531807,1.888471991450403,-0.25
